Key,Id,English (United States)(en-US),Korean (South Korea)(ko-KR)
"UI_CharacterAttack_411",336998207395700736,"Chamy can merge with any friends, but the merge may fail.
If the merge fails, the two friends used as materials will disappear from the field.
Additionally, you can use a 4-star Chamy to create a 5-star friend.","챠미는 어떠한 친구들과도 합성 할 수 있지만
합성에 실패 할 수도 있습니다.
합성에 실패 할 경우 대상이 된 두 친구들은 필드에서 사라집니다.
또한, 4성 챠미를 활용하여 5성 친구를 만들 수 있습니다."
"UI_Stat_RIO_ATTACK_READY_COOLTIME",336998608014647296,"AttackReady CoolTime","공격 대기 시간"
"UI_Stat_CHAMY_MERGE_SUCCESS_RATE",336998831818514432,"MergeSuccessRate","합성 확률"
"UI_CharacterInfo_411",336998889746046976,"Isn't it more thrilling the more dangerous it gets?Scaredy-cats, step aside.
I can't stand wimps like Flora!","위험할수록 더 짜릿한 거 아니겠어?
무서운 겁쟁이들은 저리 비켜
플로라 같은 겁쟁이들은 딱 질색이야!"
"UI_Daily_Rank_Title",336999011385057280,"Daily Best Wave","데일리 베스트 웨이브"
"UI_bestWaveDaliyDesc",336999075264307200,"Let's compete for the longest wave on a day and then Get Rewards!","하루동안 가장 오래버틴 웨이브로 경쟁하고 보상을 받아보세요!"
"UI_Weekly_Rank_Title",336999132340396032,"Weely Best Wave","위클리 베스트 웨이브"
"ROULETTE_TICKET",336999333251751936,"Roulette Ticket","룰렛티켓"
"STICK_EVENT",336999601779482624,"Stick Event","스틱 이벤트"
"UI_RouletteTicket_Exchange_Desc",337000388748353536,"Exchange for a Roulette Ticket?","룰렛 티켓으로 교환하시겠습니까?"
"UI_Store_Cancell_Desc",337027749564882944,"Cancellations are available within 7 days of purchase. 
(However, not applicable for items opened immediately or partially used.)","청약철회는 구매일로부터 7일 이내 가능합니다.
(단, 즉시 개봉되는 상품이거나 일부 사용 시 에는 불가)"
"UI_ROULETTE",337078661566144512,"Roulette","룰렛"
"UI_Exit_button",337394256694190080,"Close","나가기"
"UI_Switch_Account",337395785350225920,"Switch Account","계정 전환"
"UI_Profile_411",337824955565842432,"Character Acquisition","캐릭터 획득"
"UI_Profile_309",337825027527516160,"Character Acquisition","캐릭터 획득"
"UI_Daily_Ranker_Guide",342539024566820864,"in the Top {0}","{0}등 이내"
"UI_Daily_Rank_1st",342539024571015168,"Congratulations!
Rewards have been paid for reaching the top of the Daily Rankings!
","축하합니다!
데일리 랭킹 1위를 달성하여 보상이 지급되었습니다!
"
"UI_Daily_Reward",342539024571015169,"Daily Rank Reward","데일리 랭킹 보상"
"UI_Daily_Profile_Desc_1",342539024571015170,"Congratulations!
Reward has been paid for ranker {0} the Daily Rankings!
","축하합니다!
데일리 랭킹 상위 {0}를 달성하여 보상이 지급되었습니다!
"
"UI_Daily_Profile_Desc_2",342539024571015171,"<size=27><color=#EA1F66> ( Ranker profile is available only during the Daily )</color></size>","<size=27><color=#EA1F66>( 랭커 프로필은 데일리 기간동안에만 제공됩니다. )</color></size>"
"UI_PitySystem",352357475868839936,"Cumulative draw 80 times to achieve new characters confirmed!","누적 뽑기 80회 달성 시 신규캐릭터 확정 지급!"
"UI_Event_Store_2_Content",352692721357262848,"The moonlight doesn’t touch me.
because I’m already in your shadow","달빛은 나를 비추지 않아,
이미 네 그림자 속에 있으니까."
"UI_Event_Store_3_Content",352692977486630912,"When even the wind holds its breath,
the arrow finds the truth.","바람도 숨을 죽이는 순간,
화살은 진실을 꿰뚫지."
"UI_Event_Store_4_Content",352692990417670144,"Only those who endure the weight of the sword
can become true protectors.","검의 무게를 견딜 수 있을 때,
비로소 수호자가 되는거다."
"UI_Event_Store_5_Content",352693035837788160,"Twilight isn’t the end. For me,
it’s just the beginning.","황혼은 끝이 아니다.
나에겐 시작이지."
"UI_Event_Store_6_Content",352693057140658176,"Even steel softens when you treat
it like a heart.","강철도 마음처럼 다루면
순한 쇳덩이일 뿐이라네"
"UI_Event_Store_7_Content",352693085783560192,"Codename Chamy. Standing by.","코드네임 챠미, 준비완료."
"UI_Friend",367222505194303488,"Friend","친구"
"UI_Accept",367228265039048704,"Accept","Accept"
"UI_Reject",367228352813248512,"Reject","Reject"
"UI_Single_Guide_Desc_1",369343836425728000,"Defeat the endless stream of trash!","무한히 등장하는 쓰레기 무리들을
무찔러 보세요!"
"UI_Single_Guide_Desc_2",369344065392783360,"The higher your wave, the more rewards and benefits you will receive!","높은 웨이브를 기록할 수록 많은 보상과 혜택이 주어집니다!"
"UI_Mode_Single",369344281688846336,"Single Mode",
"UI_Mode_Battle",369344671893336064,"Battle Mode",
"UI_Battle_Guide_Desc_1",369345059312807936,"Protect the glacier until the end and become the last one standing!","끝까지 빙하를 지키고
최후의 1인이 되어보세요!"
"UI_Select_Reward",369691727862345728,"Select Reward",
"UI_Refresh",369701228975927296,"Refresh",
"UI_Fieldboss_Reward_Character_Title",370055768195641344,"Summon a Character",
"UI_Fieldboss_Reward_Buff_Title",370056513217277952,"Unique Effect",
"UI_Fieldboss_Reward_Buff_1",370056548516540416,"Instantly obtain {0} droplets",
"UI_Fieldboss_Reward_Buff_2",370056780209893376,"{0}% discount on seat transfer fees",
"UI_Fieldboss_Reward_Buff_3",370056782827139072,"Increases all character attack power by {0}%",
"UI_Fieldboss_Reward_Buff_4",370056784202870784,"Increases attack power of characters within range {0} by {1}%",
"UI_Fieldboss_Reward_Buff_5",370056785746374656,"Attack power of characters exceeding range {0} increases by {1}%",
"UI_Fieldboss_Reward_Buff_6",370056796416684032,"All mission rewards increase by {0}%",
"UI_Fieldboss_Reward_Buff_7",370056798396395520,"Personal boss summon cooldown reduced by {0}%",
"UI_Fieldboss_Reward_Buff_8",370056799671463936,"Personal boss reward amount increases by {0}%",
"UI_Fieldboss_Reward_Buff_9",370056800980086784,"Increases all character attack speed by {0}%",
"UI_Fieldboss_Reward_Buff_10",370056807489646592,"Obtain one {2} character of {1} star and {0} level, regardless of character ownership",
"UI_Fieldboss_Reward_Buff_11",370056906273894400,"All upgrade costs are discounted by {0}%",""
"UI_Fieldboss_Reward_Buff_12",370056907414745088,"When killing a monster, you get an additional {0} water droplets.",""
"UI_Fieldboss_Reward_Buff_13",370056908488486912,"Discount on summon amount {0}",""
"UI_Fieldboss_Reward_Buff_14",370056909490925568,"Increases all characters' range by {0}",""
"UI_Final_Rank",370082280185704448,"Final Rank","Final Rank"
"UI_Success",370840587125043200,"Success","Success"
"UI_Failed",370840630968102912,"Failed","Failed"
"UI_Battle_Friendly",371826209063088128,"Play with friend","Play with friend"
"UI_Battle_Friendly_Desc",371828391627894784,"A friendly battle without punishment and reward","A friendly battle without punishment and reward"
"UI_League",371866918419869696,"League","리그전"
"UI_FriendList",371867285492772864,"Friend List","Friend List"
"UI_RecommendedFriend",371867401523998720,"Recommended Friends","Recommended Friends"
"UI_Matching_Time",371869029417267200,"Matching...","매칭 중..."
"UI_Play",371872217822310400,"Play","Play"
"UI_Starting_Time",372371846036893696,"Starting in...","Starting in..."
"UI_Battle_Terminated",372372168469819392,"The game has been terminated because no matches were found.","The game has been terminated because no matches were found."
"UI_Waiting_Other_Player",373355292439785472,"Waiting for other player...","유저 찾는 중..."
"UI_Unknown_Error",373377098504646656,"Server error, the game has disconnected to server","Server error, the game has disconnected to server"
"MSG_Surrender",374479981232959488,"Surrender?","Surrender?"
"UI_No_Friends",378090708552298496,"No friends","No friends"
"Trush_Desc",378339013140066304,"The little boss who collects all the trash in the world!
No special skills, but don’t let your guard down!
His strike packs more punch than you might expect.",
"Smoker_Desc",380594874927460352,"Emerging in a cloud of black smoke, here comes Smoker!
He summons tiny minion monsters from the smoky haze,
causing confusion and mischief wherever he goes.",
"Boomber_Desc",380594907546562560,"Boom! Bang! Pow!
The unpredictable bomb-loving Boomber strikes randomly,
lowering stats or even eliminating characters.
His explosions cannot be avoided!",
"Locky_Desc",380594911602454528,"A master of ironclad defense!
Locks random characters, leaving them unable to act in battle.
His skill cannot be dodged!
Only your strategy can unlock the key to victory",
"Sotty_Desc",380594913674440704,"True to his name, he’s a real trickster!
Casts magic to shuffle characters on the field at random.
Even the strongest heroes cannot escape his pranks!",
"Parasite_Desc",380594915788369920,"A boss born of darkness and virus!
Infects characters on the field to turn them to his side.
The stronger the infected, the stronger Parasite becomes!",
"Emberon_Desc",380594918745354240,"Behold Emberon, the fiery spirit!
Throws huge fireballs each cooldown,
Melting icy fields into raging seas.
Beware his blazing fury!",
"UI_LeagueStat",385197914733064192,"League Stat",
"UI_Promo_Match",385198123592626176,"Promo Match",
"UI_Promo_Fail",385198130165100544,"Promo Failed",
"UI_Promo_Success",385198140218847232,"Promo Success",
"UI_Friend_Max_Number",385218556744347648,"You have the maximum number of friends.",
"UI_Friend_Request_Max_Number",385219076678660096,"The requested friends are maxed out.",
"UI_Friend_Request_Success",385219738732769280,"The request has been sent.",
"UI_Invalid_UID",385580652539588608,"No friends found",
"UI_Search_For_Friends",385583545304920064,"Search for friends",
